"pred_date","posterior_mean","parametric_fit","lower","upper"
2020-03-01,1.20123644473665e-05,0.00209256945425702,-4.49072461683319,4.49074864156209
2020-03-02,8.47400715643108e-06,0.00303743592832704,-4.08459516331707,4.08461211133138
2020-03-03,6.02996712420431e-05,0.0043869607675108,-4.05878482873653,4.05890542807901
2020-03-04,0.000115986019461265,0.00630357929300187,-4.0499796354384,4.05021160747732
2020-03-05,9.85662499248263e-05,0.00900981570988491,-4.03502693866055,4.0352240711604
2020-03-06,-4.1066833777454e-06,0.0128082366947661,-4.03330944713371,4.03330123376696
2020-03-07,-6.52026398031578e-05,0.0181070823320851,-4.03260553369578,4.03247512841618
2020-03-08,0.000114777650495631,0.0254528210351462,-4.03077546848779,4.03100502378878
2020-03-09,0.000571499344967739,0.0355710142649142,-4.03008225630818,4.03122525499811
2020-03-10,0.00097360300830611,0.0494169819116004,-4.02959202038797,4.03153922640458
2020-03-11,0.000800816971310539,0.0682378080064079,-4.02955461099881,4.03115624494143
2020-03-12,-6.32522251233587e-06,0.0936471930251224,-4.0303302173618,4.03031756691677
2020-03-13,-0.000484184018714785,0.127714514817785,-4.03079690744292,4.02982853940549
2020-03-14,0.000865573402360146,0.173069175844185,-4.02941975813742,4.03115090494214
2020-03-15,0.0042867118411957,0.233020862712523,-4.02599447675667,4.03456790043906
2020-03-16,0.00722175506926765,0.311695703480959,-4.02305798180189,4.03750149194042
2020-03-17,0.00565608713924747,0.414187467081316,-4.02462007582975,4.03593225010824
2020-03-18,-0.000962686941078899,0.546721910045236,-4.03123830961545,4.02931293573329
2020-03-19,-0.0054145123807567,0.71683115922792,-4.03568994557695,4.02486092081544
2020-03-20,0.00382160280794869,0.933533667691939,-4.02645336449552,4.03409657011142
2020-03-21,0.0291877509545251,1.20751385970243,-4.00108714601814,4.0594626479272
2020-03-22,0.0512146301612834,1.55129417778501,-3.97906024207987,4.08148950240244
2020-03-23,0.0354732690586783,1.97939096712686,-3.99480154247188,4.06574808058923
2020-03-24,-0.0302776454006562,2.50844460038765,-4.06055244777844,3.99999715697713
2020-03-25,-0.0850196234982575,3.15731358336387,-4.11529442264868,3.94525517565216
2020-03-26,0.029068885553975,3.94712220582657,-4.00120590568582,4.05934367679377
2020-03-27,0.523499768429154,4.90125170943616,-3.50677502161945,4.55377455847775
2020-03-28,1.55625285562264,6.04526600101956,-2.47402193400478,5.58652764525005
2020-03-29,3.12611241302167,7.40676466683246,-0.904162375575,7.15638720161833
2020-03-30,5.06678875256938,9.01515841320862,1.03651396412763,9.09706354101112
2020-03-31,7.18259684797204,10.9013649886995,3.15232205958521,11.2128716363589
2020-04-01,9.43204628496362,13.0974269977839,5.40177149671089,13.4623210732163
2020-04-02,11.9782702476622,15.6360566170788,7.94799545942968,16.0085450358947
2020-04-03,15.0254186826563,18.5501158599375,10.9951438944306,19.0556934708819
2020-04-04,18.5950276614837,21.8720444766052,14.5647528732752,22.6253024496922
2020-04-05,22.5021868738176,25.6332505995409,18.4719120856115,26.5324616620236
2020-04-06,26.5942832084847,29.8634816435487,22.5640084202773,30.624557996692
2020-04-07,31.0029275803537,34.5901945832863,26.9726527921477,35.0332023685598
2020-04-08,36.1029681272652,39.8379454444802,32.0726933390569,40.1332429154735
2020-04-09,42.1690679482828,45.6278176091579,38.138793160057,46.1993427365085
2020-04-10,49.0605724845265,51.9769073633921,45.0302976962941,53.090847272759
2020-04-11,56.2890601023898,58.8978830843132,52.2587853141372,60.3193348906424
2020-04-12,63.4940815805976,66.3986317012739,59.4638067922107,67.5243563689844
2020-04-13,70.9541861085536,74.4820027456279,66.9239113201118,74.9844608969954
2020-04-14,79.6362753838913,83.1456566230405,75.6060005952945,83.6665501724881
2020-04-15,90.5958733677036,92.382019910917,86.565598578076,94.6261481573312
2020-04-16,104.103187620324,102.178346706021,100.072912830275,108.133462410373
2020-04-17,119.207585316722,112.516881509871,115.177310525481,123.237860107962
2020-04-18,134.180267834651,123.375115998887,130.149993035501,138.210542633802
2020-04-19,147.557074631377,134.726129402534,143.526799828999,151.587349433754
2020-04-20,158.990514934344,146.539000185346,154.960240122813,163.020789745874
2020-04-21,169.288694848658,158.779275336006,165.258419976416,173.318969720899
2020-04-22,179.677830148304,171.409482808778,175.647555251331,183.708105045277
2020-04-23,190.876647406894,184.389672506115,186.846372439591,194.906922374198
2020-04-24,202.630505714461,197.677971576107,198.600230281265,206.660781147658
2020-04-25,213.98445408965,211.231140644871,209.954178466976,218.014729712324
2020-04-26,224.074334227189,225.005118820455,220.04405806422,228.104610390158
2020-04-27,232.88491497248,238.955546794662,228.854635235608,236.915194709351
2020-04-28,241.463460996737,253.038259036863,237.433179808139,245.493742185334
2020-04-29,251.456595155145,267.209737830094,247.426309823606,255.486880486685
2020-04-30,264.27150602832,281.427523664827,260.241193304896,268.301818751744
2020-05-01,280.354018806764,295.650578212615,276.323694914625,284.384342698903
2020-05-02,298.974151486259,309.839597696358,294.943796058289,303.004506914229
2020-05-03,318.630120817172,323.957275916322,314.599555193775,322.660686440568
2020-05-04,337.826832393983,337.968517454142,333.79617863833,341.857486149636
2020-05-05,355.711831941645,351.840602646068,351.680941695507,359.742722187783
2020-05-06,372.1328842438,365.543306786872,368.100343912744,376.165424574856
2020-05-07,387.182655783962,379.048976701287,383.149350443511,391.215961124412
2020-05-08,400.779127737878,392.332568311101,396.744002232967,404.814253242789
2020-05-09,412.740798477927,405.371649148777,408.690702856469,416.790894099384
2020-05-10,423.214266163086,418.146369941511,419.155421034679,427.273111291494
