"pred_date","posterior_mean","parametric_fit","lower","upper"
2020-03-07,0.0182549274889597,0.213225064259616,-1.63907635218731,1.67558620716523
2020-03-08,0.0091471814868274,0.278939524374827,-1.53434801921899,1.55264238219265
2020-03-09,0.00304457245642862,0.361230398628365,-1.52933458419317,1.53542372910602
2020-03-10,0.00779572708838667,0.463164426993727,-1.52372600037816,1.53931745455493
2020-03-11,0.0294162373950248,0.588088778706138,-1.49937905185803,1.55821152664808
2020-03-12,0.0563800600562239,0.739593138178329,-1.47201016580111,1.58477028591356
2020-03-13,0.0542258428537705,0.921457871106787,-1.47409212177306,1.5825438074806
2020-03-14,-0.00192317690305983,1.13758901995661,-1.53006841317504,1.52622205936892
2020-03-15,-0.0667837323687744,1.39194169070174,-1.59491022477658,1.46134276003903
2020-03-16,-0.00854622747233717,1.68843415392085,-1.53666490473998,1.51957244979531
2020-03-17,0.295431682048864,2.03085563039261,-1.23267544159515,1.82353880569288
2020-03-18,0.809283829635476,2.4227712106484,-0.718822571023785,2.33739023029474
2020-03-19,1.32051660363414,2.86742763067356,-0.20758901453019,2.84862222179848
2020-03-20,1.65171780792759,3.3676636716266,0.123612931146658,3.17982268470852
2020-03-21,1.91762966780568,3.92582876943645,0.389524811450962,3.44573452416039
2020-03-22,2.5089660846384,4.5437130288263,0.980861299062733,4.03707087021408
2020-03-23,3.7509135015316,5.2224912702753,2.22280876133845,5.27901824172475
2020-03-24,5.57562561751674,5.96268304411882,4.04752087758737,7.10373035744612
2020-03-25,7.55350880992816,6.76412977657338,6.02540407591953,9.0816135439368
2020-03-26,9.22561732192685,7.62598942254258,7.69751259056387,10.7537220532898
2020-03-27,10.3930453277205,8.54674824077809,8.86494059635905,11.921150059082
2020-03-28,11.1593052673541,9.524248622162,9.63120053645844,12.6874099982498
2020-03-29,11.7963875641775,10.555731325336,10.2682828334277,13.3244922949272
2020-03-30,12.5733768068061,11.6378900280004,11.0452720760592,14.1014815375529
2020-03-31,13.629470746328,12.7669357977283,12.101366015616,15.1575754770401
2020-04-01,14.9552700917283,13.9386689231773,13.4271653610238,16.4833748224329
2020-04-02,16.4831429439499,15.1485555161862,14.955038213246,18.0112476746537
2020-04-03,18.1565023513346,16.3918063815023,16.6283976206332,19.684607082036
2020-04-04,19.8709266428684,17.6634558332794,18.3428219121674,21.3990313735695
2020-04-05,21.395267074428,18.9584383930482,19.867162343727,22.9233718051289
2020-04-06,22.4602355548011,20.2716616091963,20.9321308241003,23.9883402855019
2020-04-07,22.9801290553163,21.5980735709097,21.4520243246155,24.508233786017
2020-04-08,23.1612231226643,22.9327240301692,21.6331183919636,24.6893278533651
2020-04-09,23.3582448794783,24.2708183771053,21.8301401487775,24.886349610179
2020-04-10,23.822720547695,25.6077640236366,22.2946158169942,25.3508252783958
2020-04-11,24.5926466775619,26.9392090283223,23.0645419468611,26.1207514082626
2020-04-12,25.6043421379005,28.2610730355889,24.0762374071997,27.1324468686012
2020-04-13,26.8660998715557,29.5695708018598,25.3379951408547,28.3942046022566
2020-04-14,28.4709742721247,30.8612287390379,26.9428695414237,29.9990790028258
2020-04-15,30.4195671573212,32.132895023752,28.8914624266198,31.9476718880226
2020-04-16,32.4743768655987,33.3817439017359,30.9462721348948,34.0024815963025
2020-04-17,34.2633034942239,34.6052748646466,32.7351987635194,35.7914082249284
2020-04-18,35.5625145852649,35.8013073961109,34.0344098545529,37.0906193159769
2020-04-19,36.4719842057369,36.9679719796212,34.9438794749901,38.0000889364837
2020-04-20,37.3209109596263,38.1036980378142,35.7928062288766,38.8490156903761
2020-04-21,38.4200804948649,39.2071994351528,36.8919757639692,39.9481852257605
2020-04-22,39.8743357826952,40.2774581281628,38.3462310513338,41.4024405140567
2020-04-23,41.5490029277451,41.3137064927455,40.0208981963821,43.0771076591081
2020-04-24,43.1597439422836,42.3154087997425,41.6316392082749,44.6878486762922
2020-04-25,44.4254158652754,43.2822422504035,42.8973111253461,45.9535206052047
2020-04-26,45.2218225447008,44.2140779246919,43.6937178045077,46.749927284894
2020-04-27,45.6610116821157,45.1109619390199,44.1329068965401,47.1891164676914
2020-04-28,46.0389841627427,45.9730970571183,44.5108793063879,47.5670890190974
2020-04-29,46.6676724052654,46.8008249491103,45.1395675284845,48.1957772820464
2020-04-30,47.688414874859,47.5946092498843,46.1603092566947,49.2165204930233
2020-05-01,48.9869661700303,48.3550195287908,47.458859769371,50.5150725706895
2020-05-02,50.2702760086499,49.0827162484913,48.7421688850059,51.7983831322939
2020-05-03,51.2583586936135,49.7784367613637,49.7302400163458,52.7864773708812
2020-05-04,51.8574034814341,50.442982366931,50.3292769890262,53.3855299738419
2020-05-05,52.1819699414094,51.0772064330312,50.6538247051374,53.7101151776814
2020-05-06,52.4143446179111,51.6820035665141,50.8860266532843,53.9426625825379
2020-05-07,52.6429480658269,52.2582998057292,51.1145578399696,54.1713382916843
2020-05-08,52.8398103128325,52.807043796586,51.3110150235794,54.3686056020856
2020-05-09,52.97582044447,53.3291989061149,51.4442987170034,54.5073421719365
2020-05-10,53.1178258367136,53.8257362218787,51.585446680064,54.6502049933633
2020-05-11,53.3918816181866,54.297628381932,51.8483864174808,54.9353768188925
2020-05-12,53.8668770080346,54.7458441779774,52.2095457283584,55.5242082877109
2020-05-12,53.8668770080346,54.7458441779774,52.2095457283584,55.5242082877109
2020-05-13,54.4941413394264,55.171343873653,52.5363627207776,56.4519199580752
2020-05-14,55.1547441074865,55.5750751802309,52.8097803942859,57.499707820687
2020-05-15,55.7481548593813,55.9579698332133,53.0925591949207,58.4037505238419
